;DES_test_doc_1.txt;DES_test_doc_2.txt;DES_train_doc_1.txt;DES_train_doc_2.txt;DES_train_doc_3.txt;DES_train_doc_4.txt;DES_train_doc_5.txt;DES_train_doc_6.txt;DES_validation_doc_1.txt;DES_validation_doc_2.txt;ElGamal_test_doc_1.txt;ElGamal_test_doc_2.txt;ElGamal_train_doc_1.txt;ElGamal_train_doc_2.txt;ElGamal_train_doc_3.txt;ElGamal_train_doc_4.txt;ElGamal_train_doc_5.txt;ElGamal_train_doc_6.txt;ElGamal_validation_doc_1.txt;ElGamal_validation_doc_2.txt;RSA_test_doc_1.txt;RSA_test_doc_2.txt;RSA_train_doc_1.txt;RSA_train_doc_2.txt;RSA_train_doc_3.txt;RSA_train_doc_4.txt;RSA_train_doc_5.txt;RSA_train_doc_6.txt;RSA_validation_doc_1.txt;RSA_validation_doc_2.txt
ElGamal_test_doc_1.txt;0.267664912235;0.265568013358;0.264385672691;0.266100511106;0.267043004248;0.268856354846;0.267429714965;0.268296085347;0.267727984847;0.268259791238;1.0;0.949723314462;0.94413373119;0.942875537225;0.947060490241;0.944513762549;0.947425023005;0.942978831183;0.947162058247;0.945867263503;0.291820667119;0.291820667119;0.291820667119;0.291820667119;0.291820667119;0.291820667119;0.291820667119;0.291820667119;0.291820667119;0.291820667119
ElGamal_test_doc_2.txt;0.26807959206;0.265535221396;0.264930865773;0.26767739719;0.268140684568;0.269725104535;0.268472505737;0.26848218116;0.268083898613;0.269182293673;0.949723314462;1.0;0.946881578798;0.944223968126;0.943927282327;0.946716959021;0.948039583843;0.948042944756;0.948155147196;0.944739769306;0.292734281175;0.292734281175;0.292734281175;0.292734281175;0.292734281175;0.292734281175;0.292734281175;0.292734281175;0.292734281175;0.292734281175
ElGamal_train_doc_1.txt;0.268878024455;0.266676850154;0.265507710955;0.267453448426;0.268881923268;0.269102022762;0.268134775526;0.26859912574;0.268540701627;0.269525262673;0.94413373119;0.946881578798;1.0;0.942027893015;0.9419207355;0.940447182477;0.941381625927;0.944429629411;0.946847210062;0.943422182865;0.292916662036;0.292916662036;0.292916662036;0.292916662036;0.292916662036;0.292916662036;0.292916662036;0.292916662036;0.292916662036;0.292916662036
ElGamal_train_doc_2.txt;0.266845042797;0.265316267681;0.264015949986;0.265960254968;0.266508120415;0.269521839923;0.267979284856;0.267076486387;0.266112170369;0.267555557915;0.942875537225;0.944223968126;0.942027893015;1.0;0.938194485341;0.940095375007;0.938856755324;0.940336115592;0.941788226447;0.941121444016;0.291532939954;0.291532939954;0.291532939954;0.291532939954;0.291532939954;0.291532939954;0.291532939954;0.291532939954;0.291532939954;0.291532939954
ElGamal_train_doc_3.txt;0.268762825871;0.266624792246;0.266258371144;0.267518995719;0.268030578798;0.270292324994;0.269496606338;0.269278428496;0.268821340641;0.270312875625;0.947060490241;0.943927282327;0.9419207355;0.938194485341;1.0;0.945654468495;0.942178804654;0.940063620257;0.944247934535;0.939377601827;0.293722987455;0.293722987455;0.293722987455;0.293722987455;0.293722987455;0.293722987455;0.293722987455;0.293722987455;0.293722987455;0.293722987455
ElGamal_train_doc_4.txt;0.269624290844;0.26714448256;0.265867635127;0.268327646431;0.268551202933;0.270645243385;0.269167741534;0.26929000969;0.268550015354;0.27021249141;0.944513762549;0.946716959021;0.940447182477;0.940095375007;0.945654468495;1.0;0.941588078942;0.938766121985;0.942040032938;0.937661431869;0.293463124547;0.293463124547;0.293463124547;0.293463124547;0.293463124547;0.293463124547;0.293463124547;0.293463124547;0.293463124547;0.293463124547
ElGamal_train_doc_5.txt;0.267365068474;0.264413238547;0.26385655834;0.26683377538;0.266971260279;0.268784123701;0.26707259409;0.267425718997;0.267599157179;0.26790308046;0.947425023005;0.948039583843;0.941381625927;0.938856755324;0.942178804654;0.941588078942;1.0;0.942725489801;0.946727572541;0.943600424632;0.291899088942;0.291899088942;0.291899088942;0.291899088942;0.291899088942;0.291899088942;0.291899088942;0.291899088942;0.291899088942;0.291899088942
ElGamal_train_doc_6.txt;0.268683778355;0.2663690436;0.266111727022;0.267086003189;0.268176933066;0.270500285941;0.268850003491;0.2686888795;0.268176644247;0.269047498158;0.942978831183;0.948042944756;0.944429629411;0.940336115592;0.940063620257;0.938766121985;0.942725489801;1.0;0.945686752402;0.942791335996;0.292942707176;0.292942707176;0.292942707176;0.292942707176;0.292942707176;0.292942707176;0.292942707176;0.292942707176;0.292942707176;0.292942707176
ElGamal_validation_doc_1.txt;0.265957725612;0.264822779598;0.262762550879;0.265052356362;0.26602106519;0.267091951901;0.266577854028;0.265902221955;0.266425942764;0.266787402208;0.947162058247;0.948155147196;0.946847210062;0.941788226447;0.944247934535;0.942040032938;0.946727572541;0.945686752402;1.0;0.951114490958;0.290379180313;0.290379180313;0.290379180313;0.290379180313;0.290379180313;0.290379180313;0.290379180313;0.290379180313;0.290379180313;0.290379180313
ElGamal_validation_doc_2.txt;0.261472562485;0.259963317995;0.258240383274;0.260474789008;0.261889735942;0.262841993079;0.261683713954;0.262284258246;0.262193976515;0.261975436229;0.945867263503;0.944739769306;0.943422182865;0.941121444016;0.939377601827;0.937661431869;0.943600424632;0.942791335996;0.951114490958;1.0;0.285690851613;0.285690851613;0.285690851613;0.285690851613;0.285690851613;0.285690851613;0.285690851613;0.285690851613;0.285690851613;0.285690851613
RSA_test_doc_1.txt;0.917361833943;0.916729549216;0.912918287584;0.909393121598;0.917736007729;0.915630332749;0.916213414814;0.916762838232;0.918708146368;0.918251286307;0.291820667119;0.292734281175;0.292916662036;0.291532939954;0.293722987455;0.293463124547;0.291899088942;0.292942707176;0.290379180313;0.285690851613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
RSA_test_doc_2.txt;0.917361833943;0.916729549216;0.912918287584;0.909393121598;0.917736007729;0.915630332749;0.916213414814;0.916762838232;0.918708146368;0.918251286307;0.291820667119;0.292734281175;0.292916662036;0.291532939954;0.293722987455;0.293463124547;0.291899088942;0.292942707176;0.290379180313;0.285690851613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
RSA_train_doc_1.txt;0.917361833943;0.916729549216;0.912918287584;0.909393121598;0.917736007729;0.915630332749;0.916213414814;0.916762838232;0.918708146368;0.918251286307;0.291820667119;0.292734281175;0.292916662036;0.291532939954;0.293722987455;0.293463124547;0.291899088942;0.292942707176;0.290379180313;0.285690851613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
RSA_train_doc_2.txt;0.917361833943;0.916729549216;0.912918287584;0.909393121598;0.917736007729;0.915630332749;0.916213414814;0.916762838232;0.918708146368;0.918251286307;0.291820667119;0.292734281175;0.292916662036;0.291532939954;0.293722987455;0.293463124547;0.291899088942;0.292942707176;0.290379180313;0.285690851613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
RSA_train_doc_3.txt;0.917361833943;0.916729549216;0.912918287584;0.909393121598;0.917736007729;0.915630332749;0.916213414814;0.916762838232;0.918708146368;0.918251286307;0.291820667119;0.292734281175;0.292916662036;0.291532939954;0.293722987455;0.293463124547;0.291899088942;0.292942707176;0.290379180313;0.285690851613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
RSA_train_doc_4.txt;0.917361833943;0.916729549216;0.912918287584;0.909393121598;0.917736007729;0.915630332749;0.916213414814;0.916762838232;0.918708146368;0.918251286307;0.291820667119;0.292734281175;0.292916662036;0.291532939954;0.293722987455;0.293463124547;0.291899088942;0.292942707176;0.290379180313;0.285690851613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
RSA_train_doc_5.txt;0.917361833943;0.916729549216;0.912918287584;0.909393121598;0.917736007729;0.915630332749;0.916213414814;0.916762838232;0.918708146368;0.918251286307;0.291820667119;0.292734281175;0.292916662036;0.291532939954;0.293722987455;0.293463124547;0.291899088942;0.292942707176;0.290379180313;0.285690851613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
RSA_train_doc_6.txt;0.917361833943;0.916729549216;0.912918287584;0.909393121598;0.917736007729;0.915630332749;0.916213414814;0.916762838232;0.918708146368;0.918251286307;0.291820667119;0.292734281175;0.292916662036;0.291532939954;0.293722987455;0.293463124547;0.291899088942;0.292942707176;0.290379180313;0.285690851613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
RSA_validation_doc_1.txt;0.917361833943;0.916729549216;0.912918287584;0.909393121598;0.917736007729;0.915630332749;0.916213414814;0.916762838232;0.918708146368;0.918251286307;0.291820667119;0.292734281175;0.292916662036;0.291532939954;0.293722987455;0.293463124547;0.291899088942;0.292942707176;0.290379180313;0.285690851613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
RSA_validation_doc_2.txt;0.917361833943;0.916729549216;0.912918287584;0.909393121598;0.917736007729;0.915630332749;0.916213414814;0.916762838232;0.918708146368;0.918251286307;0.291820667119;0.292734281175;0.292916662036;0.291532939954;0.293722987455;0.293463124547;0.291899088942;0.292942707176;0.290379180313;0.285690851613;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
